Set	Cue	Assoc	N	P	Rank
6307	TS	altın	bilezik	8	0.08	4
6308	TS	altın	değerli	8	0.08	5
6309	TS	altın	kuyumcu	7	0.07	6
6310	TS	altın	para	5	0.05	7
6311	TS	altın	zengin	4	0.04	8
6312	TS	altın	parlak	3	0.03	9
6313	TS	altın	takı	3	0.03	10
6314	TS	altın	düğün	2	0.02	11
6315	TS	altın	som	2	0.02	12
6316	TS	altın	zincir	2	0.02	13
6317	TS	altın	ayar	1	0.01	14
6318	TS	altın	bakır	1	0.01	15
6319	TS	altın	borç	1	0.01	16
6320	TS	altın	çeyrek	1	0.01	17
6321	TS	altın	define	1	0.01	18
6322	TS	altın	diş	1	0.01	19
6323	TS	altın	gram	1	0.01	20
6324	TS	altın	kolye	1	0.01	21
6325	TS	altın	küpe	1	0.01	22
6326	TS	altın	madalya	1	0.01	23
6327	TS	altın	maden	1	0.01	24
6328	TS	altın	pahalı	1	0.01	25
6329	TS	altın	saat	1	0.01	26
6330	TS	altın	simya	1	0.01	27
6331	TS	altın	süs	1	0.01	28
6332	TS	altın	yatırım	1	0.01	29
6333	TS	asker	savaş	17	0.17	1
6334	TS	asker	er	12	0.12	2
6335	TS	asker	silah	10	0.1	3
6336	TS	asker	ordu	8	0.08	4
6337	TS	asker	yeşil	7	0.07	5
6338	TS	asker	üniforma	5	0.05	6
6339	TS	asker	güvenlik	3	0.03	7
6340	TS	asker	tezkere	3	0.03	8
6341	TS	asker	tüfek	3	0.03	9
6342	TS	asker	vatan	3	0.03	10
6343	TS	asker	disiplin	2	0.02	11
6344	TS	asker	komutan	2	0.02	12
6345	TS	asker	koruma	2	0.02	13
6346	TS	asker	mehmetçik	2	0.02	14
6347	TS	asker	nöbet	2	0.02	15
6348	TS	asker	özlem	2	0.02	16
6349	TS	asker	postal	2	0.02	17
6350	TS	asker	aile	1	0.01	18
6351	TS	asker	baba	1	0.01	19
6352	TS	asker	barış	1	0.01	20
6353	TS	asker	film	1	0.01	21
6354	TS	asker	görev	1	0.01	22
6355	TS	asker	güç	1	0.01	23
6356	TS	asker	gurbet	1	0.01	24
6357	TS	asker	hapishane	1	0.01	25
6358	TS	asker	kep	1	0.01	26
6359	TS	asker	kışla	1	0.01	27
6360	TS	asker	matara	1	0.01	28
6361	TS	asker	ölüm	1	0.01	29
6362	TS	asker	şafak	1	0.01	30
6363	TS	asker	subay	1	0.01	31
6364	TS	asker	üst	1	0.01	32
6365	TS	atom	bomba	21	0.21	1
6366	TS	atom	karınca	15	0.15	2
6367	TS	atom	kimya	14	0.14	3
6368	TS	atom	çekirdek	7	0.07	4
6369	TS	atom	küçük	6	0.06	5
6370	TS	atom	molekül	5	0.05	6
6371	TS	atom	elektron	4	0.04	7
6372	TS	atom	fen	2	0.02	8
6373	TS	atom	fizik	2	0.02	9
6374	TS	atom	nükleer enerji	2	0.02	10
6375	TS	atom	parça	2	0.02	11
6376	TS	atom	proton	2	0.02	12
6377	TS	atom	uzay	2	0.02	13
6378	TS	atom	yörünge	2	0.02	14
6379	TS	atom	bağ	1	0.01	15
6380	TS	atom	ders	1	0.01	16
6381	TS	atom	elektrik	1	0.01	17
6382	TS	atom	element	1	0.01	18
6383	TS	atom	genetik	1	0.01	19
6384	TS	atom	hareketli	1	0.01	20
6385	TS	atom	hücre	1	0.01	21
6386	TS	atom	madde	1	0.01	22
6387	TS	atom	muamma	1	0.01	23
6388	TS	atom	nöron	1	0.01	24
6389	TS	atom	öz	1	0.01	25
6390	TS	atom	parçalanma	1	0.01	26
6391	TS	atom	tehlike	1	0.01	27
6392	TS	atom	ufak	1	0.01	28
6393	TS	avuç	el	52	0.52	1
6394	TS	avuç	aya	20	0.2	2
6395	TS	avuç	parmak	5	0.05	3
6396	TS	avuç	iç	3	0.03	4
6397	TS	avuç	para	3	0.03	5
6398	TS	avuç	terleme	3	0.03	6
6399	TS	avuç	çizgi	2	0.02	7
6400	TS	avuç	su	2	0.02	8
6401	TS	avuç	bulmaca	1	0.01	9
6402	TS	avuç	dua	1	0.01	10
6403	TS	avuç	fındık	1	0.01	11
6404	TS	avuç	havuç	1	0.01	12
6405	TS	avuç	içki	1	0.01	13
6406	TS	avuç	kaşıntı	1	0.01	14
6407	TS	avuç	leblebi	1	0.01	15
6408	TS	avuç	nem	1	0.01	16
6409	TS	avuç	yara	1	0.01	17
6410	TS	avuç	yüzük	1	0.01	18
6411	TS	ayıp	günah	15	0.15	1
6412	TS	ayıp	kötü	6	0.06	2
6413	TS	ayıp	ahlak	5	0.05	3
6414	TS	ayıp	küfür	5	0.05	4
6415	TS	ayıp	utanç verici	5	0.05	5
6416	TS	ayıp	toplum	4	0.04	6
6417	TS	ayıp	cinsellik	3	0.03	7
6418	TS	ayıp	açık	2	0.02	8
6419	TS	ayıp	çirkin	2	0.02	9
6420	TS	ayıp	çıplak	2	0.02	10
6421	TS	ayıp	çocuk	2	0.02	11
6422	TS	ayıp	kural	2	0.02	12
6423	TS	ayıp	kusur	2	0.02	13
6424	TS	ayıp	müstehcen	2	0.02	14
6425	TS	ayıp	ön yargı	2	0.02	15
6426	TS	ayıp	örf	2	0.02	16
6427	TS	ayıp	saklı	2	0.02	17
6428	TS	ayıp	sıkıcı	2	0.02	18
6429	TS	ayıp	susmak	2	0.02	19
6430	TS	ayıp	tövbe	2	0.02	20
6431	TS	ayıp	yalan	2	0.02	21
6432	TS	ayıp	bağırmak	1	0.01	22
6433	TS	ayıp	bağnazlık	1	0.01	23
6434	TS	ayıp	çalmak	1	0.01	24
6435	TS	ayıp	dışlama	1	0.01	25
6436	TS	ayıp	erotik	1	0.01	26
6437	TS	ayıp	gelenek	1	0.01	27
6438	TS	ayıp	gizli	1	0.01	28
6439	TS	ayıp	gülmek	1	0.01	29
6440	TS	ayıp	hata	1	0.01	30
6441	TS	ayıp	kaba	1	0.01	31
6442	TS	ayıp	kabahat	1	0.01	32
6443	TS	ayıp	kınama	1	0.01	33
6444	TS	ayıp	kız	1	0.01	34
6445	TS	ayıp	kızarma	1	0.01	35
6446	TS	ayıp	kızdırma	1	0.01	36
6447	TS	ayıp	konuşmak	1	0.01	37
6448	TS	ayıp	namus	1	0.01	38
6449	TS	ayıp	neden	1	0.01	39
6450	TS	ayıp	onaysız	1	0.01	40
6451	TS	ayıp	özür	1	0.01	41
6452	TS	ayıp	saçmalık	1	0.01	42
6453	TS	ayıp	saygısızlık	1	0.01	43
6454	TS	ayıp	tabu	1	0.01	44
6455	TS	ayıp	terbiye	1	0.01	45
6456	TS	ayıp	uygunsuz	1	0.01	46
6457	TS	ayıp	vücut	1	0.01	47
6458	TS	ayıp	yasak	1	0.01	48
6459	TS	ayıp	yaşlı	1	0.01	49
6460	TS	ayıp	yatak	1	0.01	50
6461	TS	bacak	kol	17	0.17	1
6462	TS	bacak	ayak	11	0.11	2
6463	TS	bacak	çorap	6	0.06	3
6464	TS	bacak	organ	5	0.05	4
6465	TS	bacak	pantolon	5	0.05	5
6466	TS	bacak	uzun	5	0.05	6
6467	TS	bacak	yürümek	5	0.05	7
6468	TS	bacak	?	4	0.04	8
6469	TS	bacak	diz	4	0.04	9
6470	TS	bacak	etek	4	0.04	10
6471	TS	bacak	kadın	4	0.04	11
6472	TS	bacak	baldır	3	0.03	12
6473	TS	bacak	güzellik	3	0.03	13
6474	TS	bacak	sütun	3	0.03	14
6475	TS	bacak	ayakkabı	2	0.02	15
6476	TS	bacak	futbol	2	0.02	16
6477	TS	bacak	kıl	2	0.02	17
6478	TS	bacak	sakatlık	2	0.02	18
6479	TS	bacak	selülit	2	0.02	19
6480	TS	bacak	uzuv	2	0.02	20
6481	TS	bacak	vücut	2	0.02	21
6482	TS	bacak	ağda	1	0.01	22
6483	TS	bacak	beyaz	1	0.01	23
6484	TS	bacak	böcek	1	0.01	24
6485	TS	bacak	şort	1	0.01	25
6486	TS	bacak	tavuk	1	0.01	26
6487	TS	bacak	tüy	1	0.01	27
6488	TS	bacak	yorgun	1	0.01	28
6489	TS	balık	deniz	17	0.17	1
6490	TS	balık	hamsi	11	0.11	2
6491	TS	balık	kılçık	6	0.06	3
6492	TS	balık	burç	5	0.05	4
6493	TS	balık	koku	5	0.05	5
6494	TS	balık	yemek	5	0.05	6
6495	TS	balık	ızgara	4	0.04	7
6496	TS	balık	olta	4	0.04	8
6497	TS	balık	rakı	4	0.04	9
6498	TS	balık	su	4	0.04	10
6499	TS	balık	boğaz	3	0.03	11
6500	TS	balık	ekmek	2	0.02	12
6501	TS	balık	kayık	2	0.02	13
6502	TS	balık	limon	2	0.02	14
6503	TS	balık	palamut	2	0.02	15
6504	TS	balık	alabalık	1	0.01	16
6505	TS	balık	çipura	1	0.01	17
6506	TS	balık	et	1	0.01	18
6507	TS	balık	göl	1	0.01	19
6508	TS	balık	kalamar	1	0.01	20
6509	TS	balık	lezzet	1	0.01	21
6510	TS	balık	lüfer	1	0.01	22
6511	TS	balık	mangal	1	0.01	23
6512	TS	balık	mercan	1	0.01	24
6513	TS	balık	mutluluk	1	0.01	25
6514	TS	balık	sahil	1	0.01	26
6515	TS	balık	salata	1	0.01	27
6516	TS	balık	şans	1	0.01	28
6517	TS	balık	sazan	1	0.01	29
6518	TS	balık	tekir	1	0.01	30
6519	TS	balık	ton	1	0.01	31
6520	TS	balık	uğur	1	0.01	32
6521	TS	balık	uskumru	1	0.01	33
6522	TS	balık	yem	1	0.01	34
6523	TS	balık	yumuşak	1	0.01	35
6524	TS	balık	yunus	1	0.01	36
6525	TS	balık	yüzgeç	1	0.01	37
6526	TS	balık	yüzmek	1	0.01	38
6527	TS	balık	zıpkın	1	0.01	39
6528	TS	barınak	sığınak	31	0.31	1
6529	TS	barınak	ev	28	0.28	2
6530	TS	barınak	kulübe	8	0.08	3
6531	TS	barınak	çadır	5	0.05	4
6532	TS	barınak	baraka	4	0.04	5
6533	TS	barınak	koruyucu	4	0.04	6
6534	TS	barınak	orman	3	0.03	7
6535	TS	barınak	yağmur	3	0.03	8
6536	TS	barınak	mağara	2	0.02	9
6537	TS	barınak	tahta	2	0.02	10
6538	TS	barınak	deprem	1	0.01	11
6539	TS	barınak	destek	1	0.01	12
6540	TS	barınak	dizi	1	0.01	13
6541	TS	barınak	i̇lk çağ	1	0.01	14
6542	TS	barınak	in	1	0.01	15
6543	TS	barınak	kadın	1	0.01	16
6544	TS	barınak	köhne	1	0.01	17
6545	TS	barınak	kuytu	1	0.01	18
6546	TS	barınak	savaş	1	0.01	19
6547	TS	barınak	yazlık	1	0.01	20
6548	TS	başıboş	serseri	15	0.15	1
6549	TS	başıboş	köpek	14	0.14	2
6550	TS	başıboş	avare	9	0.09	3
6551	TS	başıboş	işsiz	9	0.09	4
6552	TS	başıboş	aylak	8	0.08	5
6553	TS	başıboş	serbest	6	0.06	6
6554	TS	başıboş	kimsesiz	3	0.03	7
6555	TS	başıboş	rahat	3	0.03	8
6556	TS	başıboş	ipsiz	2	0.02	9
6557	TS	başıboş	tehlike	2	0.02	10
6558	TS	başıboş	akılsız	1	0.01	11
6559	TS	başıboş	bağlı	1	0.01	12
6560	TS	başıboş	çöl	1	0.01	13
6561	TS	başıboş	çöp	1	0.01	14
6562	TS	başıboş	derbeder	1	0.01	15
6563	TS	başıboş	divane	1	0.01	16
6564	TS	başıboş	düşünür	1	0.01	17
6565	TS	başıboş	gençlik	1	0.01	18
6566	TS	başıboş	ilham	1	0.01	19
6567	TS	başıboş	insan	1	0.01	20
6568	TS	başıboş	it	1	0.01	21
6569	TS	başıboş	kedi	1	0.01	22
6570	TS	başıboş	kız	1	0.01	23
6571	TS	başıboş	mutluluk	1	0.01	24
6572	TS	başıboş	öğrencilik	1	0.01	25
6573	TS	başıboş	özgür	1	0.01	26
6574	TS	başıboş	poşet	1	0.01	27
6575	TS	başıboş	saf	1	0.01	28
6576	TS	başıboş	sahipsiz	1	0.01	29
6577	TS	başıboş	sersefil	1	0.01	30
6578	TS	başıboş	sıkıcı	1	0.01	31
6579	TS	başıboş	sokak	1	0.01	32
6580	TS	başıboş	sokak çocuğu	1	0.01	33
6581	TS	başıboş	soytarı	1	0.01	34
6582	TS	başıboş	sürü	1	0.01	35
6583	TS	başıboş	tatil	1	0.01	36
6584	TS	başıboş	tembel	1	0.01	37
6585	TS	başıboş	tinerci	1	0.01	38
6586	TS	başıboş	yalnız	1	0.01	39
6587	TS	belge	kağıt	23	0.23	1
6588	TS	belge	bürokrasi	8	0.08	2
6589	TS	belge	evrak	8	0.08	3
6590	TS	belge	imza	6	0.06	4
6591	TS	belge	resmiyet	6	0.06	5
6592	TS	belge	dosya	3	0.03	6
6593	TS	belge	kanıt	3	0.03	7
6594	TS	belge	damga	2	0.02	8
6595	TS	belge	doküman	2	0.02	9
6596	TS	belge	fatura	2	0.02	10
6597	TS	belge	öğrenci	2	0.02	11
6598	TS	belge	okul	2	0.02	12
6599	TS	belge	sıkıntı	2	0.02	13
6600	TS	belge	yazı	2	0.02	14
6601	TS	belge	ataç	1	0.01	15
6602	TS	belge	bilgi	1	0.01	16
6603	TS	belge	bilgisayar	1	0.01	17
6604	TS	belge	burs	1	0.01	18
6605	TS	belge	ciddiyet	1	0.01	19
6606	TS	belge	devlet	1	0.01	20
6607	TS	belge	dilekçe	1	0.01	21
6608	TS	belge	diploma	1	0.01	22
6609	TS	belge	formalite	1	0.01	23
6610	TS	belge	gerekli	1	0.01	24
6611	TS	belge	gizli	1	0.01	25
6612	TS	belge	idari	1	0.01	26
6613	TS	belge	ikametgah	1	0.01	27
6614	TS	belge	ispat	1	0.01	28
6615	TS	belge	kaynak	1	0.01	29
6616	TS	belge	keskinlik	1	0.01	30
6617	TS	belge	kuyruk	1	0.01	31
6618	TS	belge	mühür	1	0.01	32
6619	TS	belge	not	1	0.01	33
6620	TS	belge	önemli	1	0.01	34
6621	TS	belge	polis	1	0.01	35
6622	TS	belge	problem	1	0.01	36
6623	TS	belge	sayfa	1	0.01	37
6624	TS	belge	senet	1	0.01	38
6625	TS	belge	sıkıcı	1	0.01	39
6626	TS	belge	tapu	1	0.01	40
6627	TS	belge	tasdikname	1	0.01	41
6628	TS	belge	toz	1	0.01	42
6629	TS	belge	zorluk	1	0.01	43
6630	TS	bilişim	bilgisayar	23	0.23	1
6631	TS	bilişim	fuar	22	0.22	2
6632	TS	bilişim	?	10	0.1	3
6633	TS	bilişim	teknoloji	10	0.1	4
6634	TS	bilişim	bilgi	8	0.08	5
6635	TS	bilişim	i̇nternet	8	0.08	6
6636	TS	bilişim	iletişim	4	0.04	7
6637	TS	bilişim	yönetim	4	0.04	8
6638	TS	bilişim	sistem	3	0.03	9
6639	TS	bilişim	sektör	2	0.02	10
6640	TS	bilişim	bilim	1	0.01	11
6641	TS	bilişim	iş	1	0.01	12
6642	TS	bilişim	karmaşa	1	0.01	13
6643	TS	bilişim	kompüter	1	0.01	14
6644	TS	bilişim	telefon	1	0.01	15
6645	TS	bilişim	ulaşım	1	0.01	16
6646	TS	boğa	burç	23	0.23	1
6647	TS	boğa	güreş	19	0.19	2
6648	TS	boğa	kırmızı	17	0.17	3
6649	TS	boğa	arena	9	0.09	4
6650	TS	boğa	boynuz	9	0.09	5
6651	TS	boğa	hayvan	4	0.04	6
6652	TS	boğa	kaçmak	2	0.02	7
6653	TS	boğa	koç	2	0.02	8
6654	TS	boğa	öküz	2	0.02	9
6655	TS	boğa	siyah	2	0.02	10
6656	TS	boğa	ahır	1	0.01	11
6657	TS	boğa	hırs	1	0.01	12
6658	TS	boğa	inatçı	1	0.01	13
6659	TS	boğa	inek	1	0.01	14
6660	TS	boğa	köy	1	0.01	15
6661	TS	boğa	matador	1	0.01	16
6662	TS	boğa	nefret	1	0.01	17
6663	TS	boğa	öfke	1	0.01	18
6664	TS	boğa	sadık	1	0.01	19
6665	TS	boğa	saldırı	1	0.01	20
6666	TS	boğa	yılan	1	0.01	21
6667	TS	büro	iş	24	0.24	1
6668	TS	büro	ofis	20	0.2	2
6669	TS	büro	masa	13	0.13	3
6670	TS	büro	dosya	3	0.03	4
6671	TS	büro	kalem	3	0.03	5
6672	TS	büro	sekreter	3	0.03	6
6673	TS	büro	sıkıcı	3	0.03	7
6674	TS	büro	baba	2	0.02	8
6675	TS	büro	çalışma	2	0.02	9
6676	TS	büro	iş yeri	2	0.02	10
6677	TS	büro	koltuk	2	0.02	11
6678	TS	büro	oda	2	0.02	12
6679	TS	büro	avukat	1	0.01	13
6680	TS	büro	bayram	1	0.01	14
6681	TS	büro	bilgisayar	1	0.01	15
6682	TS	büro	bürokrasi	1	0.01	16
6683	TS	büro	evrak	1	0.01	17
6684	TS	büro	film	1	0.01	18
6685	TS	büro	işlem	1	0.01	19
6686	TS	büro	malzeme	1	0.01	20
6687	TS	büro	mavi	1	0.01	21
6688	TS	büro	memur	1	0.01	22
6689	TS	büro	oturmak	1	0.01	23
6690	TS	büro	para	1	0.01	24
6691	TS	büro	patron	1	0.01	25
6692	TS	büro	rahat	1	0.01	26
6693	TS	büro	sandalye	1	0.01	27
6694	TS	büro	sessizlik	1	0.01	28
6695	TS	büro	şirket	1	0.01	29
6696	TS	büro	telefon	1	0.01	30
6697	TS	büro	yazıhane	1	0.01	31
6698	TS	büro	yığın	1	0.01	32
6699	TS	büro	yorgunluk	1	0.01	33
6700	TS	çehre	yüz	56	0.56	1
6701	TS	çehre	surat	9	0.09	2
6702	TS	çehre	burun	4	0.04	3
6703	TS	çehre	güzellik	4	0.04	4
6704	TS	çehre	göz	3	0.03	5
6705	TS	çehre	güzel	3	0.03	6
6706	TS	çehre	insan	3	0.03	7
6707	TS	çehre	marş	3	0.03	8
6708	TS	çehre	sima	3	0.03	9
6709	TS	çehre	ifade	2	0.02	10
6710	TS	çehre	yanak	2	0.02	11
6711	TS	çehre	çene	1	0.01	12
6712	TS	çehre	kişi	1	0.01	13
6713	TS	çehre	kulak	1	0.01	14
6714	TS	çehre	sakal	1	0.01	15
6715	TS	çehre	sandalye	1	0.01	16
6716	TS	çehre	siluet	1	0.01	17
6717	TS	çehre	sivilce	1	0.01	18
6718	TS	çehre	sıfat	1	0.01	19
6719	TS	cevap	soru	60	0.6	1
6720	TS	cevap	yanıt	9	0.09	2
6721	TS	cevap	hazır	6	0.06	3
6722	TS	cevap	sınav	3	0.03	4
6723	TS	cevap	bilgi	2	0.02	5
6724	TS	cevap	şık	2	0.02	6
6725	TS	cevap	yanlış	2	0.02	7
6726	TS	cevap	yok	2	0.02	8
6727	TS	cevap	?	1	0.01	9
6728	TS	cevap	akıl	1	0.01	10
6729	TS	cevap	doğruluk	1	0.01	11
6730	TS	cevap	düşünme	1	0.01	12
6731	TS	cevap	karşılık	1	0.01	13
6732	TS	cevap	kolaylık	1	0.01	14
6733	TS	cevap	ödev	1	0.01	15
6734	TS	cevap	okuma	1	0.01	16
6735	TS	cevap	önem	1	0.01	17
6736	TS	cevap	sivri zeka	1	0.01	18
6737	TS	cevap	susmak	1	0.01	19
6738	TS	cevap	tepki	1	0.01	20
6739	TS	cevap	terslik	1	0.01	21
6740	TS	cevap	yazı	1	0.01	22
6741	TS	çömlek	çanak	31	0.31	1
6742	TS	çömlek	toprak	15	0.15	2
6743	TS	çömlek	yemek	12	0.12	3
6744	TS	çömlek	çamur	5	0.05	4
6745	TS	çömlek	testi	4	0.04	5
6746	TS	çömlek	kil	3	0.03	6
6747	TS	çömlek	su	3	0.03	7
6748	TS	çömlek	köy	2	0.02	8
6749	TS	çömlek	sanat	2	0.02	9
6750	TS	çömlek	tabak	2	0.02	10
6751	TS	çömlek	antika	1	0.01	11
6752	TS	çömlek	ateş	1	0.01	12
6753	TS	çömlek	bakır	1	0.01	13
6754	TS	çömlek	cenk	1	0.01	14
6755	TS	çömlek	çorak	1	0.01	15
6756	TS	çömlek	emek	1	0.01	16
6757	TS	çömlek	eski	1	0.01	17
6758	TS	çömlek	hayalet	1	0.01	18
6759	TS	çömlek	kadın	1	0.01	19
6760	TS	çömlek	kap	1	0.01	20
6761	TS	çömlek	kazan	1	0.01	21
6762	TS	çömlek	kulp	1	0.01	22
6763	TS	çömlek	omlet	1	0.01	23
6764	TS	çömlek	peynir	1	0.01	24
6765	TS	çömlek	seramik	1	0.01	25
6766	TS	çömlek	tarih	1	0.01	26
6767	TS	çömlek	tas	1	0.01	27
6768	TS	çömlek	tava	1	0.01	28
6769	TS	çömlek	torna	1	0.01	29
6770	TS	çömlek	vazo	1	0.01	30
6771	TS	çömlek	yoğurt	1	0.01	31
6772	TS	delik	düğme	11	0.11	1
6773	TS	delik	çukur	10	0.1	2
6774	TS	delik	kara delik	8	0.08	3
6775	TS	delik	boşluk	6	0.06	4
6776	TS	delik	çorap	6	0.06	5
6777	TS	delik	iğne	5	0.05	6
6778	TS	delik	karanlık	3	0.03	7
6779	TS	delik	yırtık	3	0.03	8
6780	TS	delik	açmak	2	0.02	9
6781	TS	delik	anahtar	2	0.02	10
6782	TS	delik	dikmek	2	0.02	11
6783	TS	delik	kulak	2	0.02	12
6784	TS	delik	matkap	2	0.02	13
6785	TS	delik	oyuk	2	0.02	14
6786	TS	delik	parmak	2	0.02	15
6787	TS	delik	ağız	1	0.01	16
6788	TS	delik	aralık	1	0.01	17
6789	TS	delik	atmosfer	1	0.01	18
6790	TS	delik	boru	1	0.01	19
6791	TS	delik	büyük	1	0.01	20
6792	TS	delik	cep	1	0.01	21
6793	TS	delik	derin	1	0.01	22
6794	TS	delik	dikiş	1	0.01	23
6795	TS	delik	dikiz	1	0.01	24
6796	TS	delik	eksik	1	0.01	25
6797	TS	delik	elbise	1	0.01	26
6798	TS	delik	eski	1	0.01	27
6799	TS	delik	fare	1	0.01	28
6800	TS	delik	film	1	0.01	29
6801	TS	delik	flüt	1	0.01	30
6802	TS	delik	gökyüzü	1	0.01	31
6803	TS	delik	gözetlemek	1	0.01	32
6804	TS	delik	ilginç	1	0.01	33
6805	TS	delik	ilik	1	0.01	34
6806	TS	delik	ip	1	0.01	35
6807	TS	delik	iplik	1	0.01	36
6808	TS	delik	ışık	1	0.01	37
6809	TS	delik	kevgir	1	0.01	38
6810	TS	delik	kilit	1	0.01	39
6811	TS	delik	küçük	1	0.01	40
6812	TS	delik	kurşun	1	0.01	41
6813	TS	delik	kuyu	1	0.01	42
6814	TS	delik	ozon	1	0.01	43
6815	TS	delik	sızıntı	1	0.01	44
6816	TS	delik	sondaj	1	0.01	45
6817	TS	delik	sonsuz	1	0.01	46
6818	TS	delik	tıpa	1	0.01	47
6819	TS	delik	uzak	1	0.01	48
6820	TS	delik	yama	1	0.01	49
6821	TS	dinamik	enerjik	20	0.2	1
6822	TS	dinamik	hareketli	20	0.2	2
6823	TS	dinamik	aktif	5	0.05	3
6824	TS	dinamik	fizik	4	0.04	4
6825	TS	dinamik	genç	4	0.04	5
6826	TS	dinamik	hızlı	4	0.04	6
6827	TS	dinamik	sporcu	4	0.04	7
6828	TS	dinamik	enerji	3	0.03	8
6829	TS	dinamik	statik	3	0.03	9
6830	TS	dinamik	atak	2	0.02	10
6831	TS	dinamik	dergi	2	0.02	11
6832	TS	dinamik	dinç	2	0.02	12
6833	TS	dinamik	güçlü	2	0.02	13
6834	TS	dinamik	mekanik	2	0.02	14
6835	TS	dinamik	zinde	2	0.02	15
6836	TS	dinamik	atik	1	0.01	16
6837	TS	dinamik	basınç	1	0.01	17
6838	TS	dinamik	çalışkan	1	0.01	18
6839	TS	dinamik	canlı	1	0.01	19
6840	TS	dinamik	coşkulu	1	0.01	20
6841	TS	dinamik	dinamit	1	0.01	21
6842	TS	dinamik	elektrik	1	0.01	22
6843	TS	dinamik	etkin	1	0.01	23
6844	TS	dinamik	grup	1	0.01	24
6845	TS	dinamik	heyecan	1	0.01	25
6846	TS	dinamik	hiperaktif	1	0.01	26
6847	TS	dinamik	işletme	1	0.01	27
6848	TS	dinamik	kinetik	1	0.01	28
6849	TS	dinamik	koşu	1	0.01	29
6850	TS	dinamik	kuvvet	1	0.01	30
6851	TS	dinamik	makine	1	0.01	31
6852	TS	dinamik	neşeli	1	0.01	32
6853	TS	dinamik	pasif	1	0.01	33
6854	TS	dinamik	potansiyel	1	0.01	34
6855	TS	dinamik	saha	1	0.01	35
6856	TS	dinamik	sayaç	1	0.01	36
6857	TS	dizgin	at	67	0.67	1
6858	TS	dizgin	dolu	7	0.07	2
6859	TS	dizgin	duruş	3	0.03	3
6860	TS	dizgin	ip	3	0.03	4
6861	TS	dizgin	kontrol	2	0.02	5
6862	TS	dizgin	sınırlama	2	0.02	6
6863	TS	dizgin	bilinç	1	0.01	7
6864	TS	dizgin	disiplin	1	0.01	8
6865	TS	dizgin	düğün	1	0.01	9
6866	TS	dizgin	dur	1	0.01	10
6867	TS	dizgin	düzenli	1	0.01	11
6868	TS	dizgin	el	1	0.01	12
6869	TS	dizgin	fren	1	0.01	13
6870	TS	dizgin	gem	1	0.01	14
6871	TS	dizgin	hızlı	1	0.01	15
6872	TS	dizgin	irade	1	0.01	16
6873	TS	dizgin	ot	1	0.01	17
6874	TS	dizgin	sakin	1	0.01	18
6875	TS	dizgin	santral	1	0.01	19
6876	TS	dizgin	tutma	1	0.01	20
6877	TS	dizgin	yavaşlama	1	0.01	21
6878	TS	dizgin	yular	1	0.01	22
6879	TS	duygulu	hassas	13	0.13	1
6880	TS	duygulu	hisli	13	0.13	2
6881	TS	duygulu	ağlamak	11	0.11	3
6882	TS	duygulu	romantik	8	0.08	4
6883	TS	duygulu	gözyaşı	6	0.06	5
6884	TS	duygulu	içli	5	0.05	6
6885	TS	duygulu	duygusal	4	0.04	7
6886	TS	duygulu	hüzünlü	4	0.04	8
6887	TS	duygulu	şair	3	0.03	9
6888	TS	duygulu	acıklı	2	0.02	10
6889	TS	duygulu	coşku	2	0.02	11
6890	TS	duygulu	düşünceli	2	0.02	12
6891	TS	duygulu	içten	2	0.02	13
6892	TS	duygulu	kız	2	0.02	14
6893	TS	duygulu	şarkı	2	0.02	15
6894	TS	duygulu	sulu göz	2	0.02	16
6895	TS	duygulu	acımasız	1	0.01	17
6896	TS	duygulu	aşk	1	0.01	18
6897	TS	duygulu	dramatik	1	0.01	19
6898	TS	duygulu	duyarlı	1	0.01	20
6899	TS	duygulu	etkilenme	1	0.01	21
6900	TS	duygulu	gaddar	1	0.01	22
6901	TS	duygulu	hayvan	1	0.01	23
6902	TS	duygulu	hikaye	1	0.01	24
6903	TS	duygulu	ince	1	0.01	25
6904	TS	duygulu	kırılgan	1	0.01	26
6905	TS	duygulu	lirik	1	0.01	27
6906	TS	duygulu	masum	1	0.01	28
6907	TS	duygulu	mutlu	1	0.01	29
6908	TS	duygulu	nazik	1	0.01	30
6909	TS	duygulu	neşeli	1	0.01	31
6910	TS	duygulu	saf	1	0.01	32
6911	TS	duygulu	şiir	1	0.01	33
6912	TS	duygulu	üzgün	1	0.01	34
6913	TS	duygulu	yaş	1	0.01	35
6914	TS	elem	keder	45	0.45	1
6915	TS	elem	acı	13	0.13	2
6916	TS	elem	üzüntü	7	0.07	3
6917	TS	elem	ölüm	6	0.06	4
6918	TS	elem	dert	2	0.02	5
6919	TS	elem	hastalık	2	0.02	6
6920	TS	elem	hüzün	2	0.02	7
6921	TS	elem	yas	2	0.02	8
6922	TS	elem	aşk	1	0.01	9
6923	TS	elem	beter	1	0.01	10
6924	TS	elem	cenaze	1	0.01	11
6925	TS	elem	doğal felaket	1	0.01	12
6926	TS	elem	dua	1	0.01	13
6927	TS	elem	efkar	1	0.01	14
6928	TS	elem	fal	1	0.01	15
6929	TS	elem	geçici	1	0.01	16
6930	TS	elem	hasret	1	0.01	17
6931	TS	elem	iş	1	0.01	18
6932	TS	elem	ıstırap	1	0.01	19
6933	TS	elem	kaygı	1	0.01	20
6934	TS	elem	kitap	1	0.01	21
6935	TS	elem	kötü	1	0.01	22
