Target	Label	Assoc	n	Rank	RankMax	Probability
açlık	onl	sokak	1	5	20	0.019
açlık	onl	soma	1	5	20	0.019
açlık	onl	soygun	1	5	20	0.019
açlık	onl	sıkıntı	1	5	20	0.019
açlık	onl	çaresizlik	1	5	20	0.019
açlık	onl	çöp	1	5	20	0.019
açlık	onl	üzüntü	1	5	20	0.019
açlık	tem	yemek	28	1	24	0.283
açlık	tem	sefalet	17	2	23	0.172
açlık	tem	ekmek	9	3	22	0.091
açlık	tem	fakirlik	9	3	22	0.091
açlık	tem	tokluk	5	4	20	0.051
açlık	tem	grev	4	5	19	0.04
açlık	tem	ölüm	4	5	19	0.04
açlık	tem	gurultu	3	6	17	0.03
açlık	tem	kıtlık	2	7	16	0.02
açlık	tem	oruç	2	7	16	0.02
açlık	tem	yiyecek	2	7	16	0.02
açlık	tem	zayıflık	2	7	16	0.02
açlık	tem	acı	1	8	12	0.01
açlık	tem	ağrı	1	8	12	0.01
açlık	tem	balık	1	8	12	0.01
açlık	tem	gece	1	8	12	0.01
açlık	tem	his	1	8	12	0.01
açlık	tem	mide	1	8	12	0.01
açlık	tem	nefes	1	8	12	0.01
açlık	tem	parasızlık	1	8	12	0.01
açlık	tem	sinirlilik	1	8	12	0.01
açlık	tem	yanma	1	8	12	0.01
açlık	tem	yoksulluk	1	8	12	0.01
açlık	tem	zorluk	1	8	12	0.01
açlık	umi	tokluk	16	1	46	0.152
açlık	umi	yemek	16	1	46	0.152
açlık	umi	Afrika	6	2	44	0.057
açlık	umi	yoksulluk	5	3	43	0.048
açlık	umi	fakirlik	4	4	42	0.038
açlık	umi	yokluk	4	4	42	0.038
açlık	umi	acı	3	5	40	0.029
açlık	umi	mide	3	5	40	0.029
açlık	umi	oruç	3	5	40	0.029
açlık	umi	yoksunluk	3	5	40	0.029
açlık	umi	?	2	6	36	0.019
açlık	umi	Suriye	2	6	36	0.019
açlık	umi	dilenci	2	6	36	0.019
açlık	umi	karın	2	6	36	0.019
açlık	umi	sefalet	2	6	36	0.019
açlık	umi	üzüntü	2	6	36	0.019
açlık	umi	Afrikalı	1	7	30	0.01
açlık	umi	Pakistan	1	7	30	0.01
açlık	umi	Ramazan	1	7	30	0.01
açlık	umi	anoreksi	1	7	30	0.01
açlık	umi	dilenciler	1	7	30	0.01
açlık	umi	ekmek	1	7	30	0.01
açlık	umi	evsiz	1	7	30	0.01
açlık	umi	fakir	1	7	30	0.01
açlık	umi	gerçek	1	7	30	0.01
açlık	umi	guruldamak	1	7	30	0.01
açlık	umi	gurultu	1	7	30	0.01
açlık	umi	hamburger	1	7	30	0.01
açlık	umi	his	1	7	30	0.01
açlık	umi	kitap	1	7	30	0.01
açlık	umi	korkunç	1	7	30	0.01
açlık	umi	mide gurultusu	1	7	30	0.01
açlık	umi	mutsuzluk	1	7	30	0.01
açlık	umi	para	1	7	30	0.01
açlık	umi	problem	1	7	30	0.01
açlık	umi	restoran	1	7	30	0.01
açlık	umi	su	1	7	30	0.01
açlık	umi	susuzluk	1	7	30	0.01
açlık	umi	temel	1	7	30	0.01
açlık	umi	yorgunluk	1	7	30	0.01
açlık	umi	zaruret	1	7	30	0.01
açlık	umi	zenci	1	7	30	0.01
açlık	umi	çocuk	1	7	30	0.01
açlık	umi	ölüm	1	7	30	0.01
açlık	umi	ülkeler	1	7	30	0.01
açlık	umi	şeker	1	7	30	0.01
bacak	onl	kol	13	1	21	0.25
bacak	onl	ayak	8	2	20	0.154
bacak	onl	ten	4	3	19	0.077
bacak	onl	kas	3	4	18	0.058
bacak	onl	uzun	3	4	18	0.058
bacak	onl	vücut	3	4	18	0.058
bacak	onl	kadın	2	5	15	0.038
bacak	onl	kıllı	2	5	15	0.038
bacak	onl	spor	2	5	15	0.038
bacak	onl	ağrı	1	6	12	0.019
bacak	onl	bilek	1	6	12	0.019
bacak	onl	boy	1	6	12	0.019
bacak	onl	eklem	1	6	12	0.019
bacak	onl	ince	1	6	12	0.019
bacak	onl	koşmak	1	6	12	0.019
bacak	onl	kıl	1	6	12	0.019
bacak	onl	manken	1	6	12	0.019
bacak	onl	seksapel	1	6	12	0.019
bacak	onl	topuk	1	6	12	0.019
bacak	onl	vurmak	1	6	12	0.019
bacak	onl	çorap	1	6	12	0.019
bacak	tem	kol	17	1	27	0.177
bacak	tem	ayak	11	2	26	0.115
bacak	tem	çorap	6	3	25	0.062
bacak	tem	organ	5	4	24	0.052
bacak	tem	pantolon	5	4	24	0.052
bacak	tem	uzun	5	4	24	0.052
bacak	tem	yürümek	5	4	24	0.052
bacak	tem	diz	4	5	20	0.042
bacak	tem	etek	4	5	20	0.042
bacak	tem	kadın	4	5	20	0.042
bacak	tem	baldır	3	6	17	0.031
bacak	tem	güzellik	3	6	17	0.031
bacak	tem	sütun	3	6	17	0.031
bacak	tem	ayakkabı	2	7	14	0.021
bacak	tem	futbol	2	7	14	0.021
bacak	tem	kıl	2	7	14	0.021
bacak	tem	sakatlık	2	7	14	0.021
bacak	tem	selülit	2	7	14	0.021
bacak	tem	uzuv	2	7	14	0.021
bacak	tem	vücut	2	7	14	0.021
bacak	tem	ağda	1	8	7	0.01
bacak	tem	beyaz	1	8	7	0.01
bacak	tem	böcek	1	8	7	0.01
bacak	tem	tavuk	1	8	7	0.01
bacak	tem	tüy	1	8	7	0.01
bacak	tem	yorgun	1	8	7	0.01
bacak	tem	şort	1	8	7	0.01
bacak	umi	kol	19	1	42	0.181
bacak	umi	ayak	8	2	41	0.076
bacak	umi	vücut	7	3	40	0.067
bacak	umi	çorap	7	3	40	0.067
bacak	umi	kas	6	4	38	0.057
bacak	umi	uzun	6	4	38	0.057
bacak	umi	etek	4	5	36	0.038
bacak	umi	yürümek	4	5	36	0.038
bacak	umi	kadın	3	6	34	0.029
bacak	umi	manken	3	6	34	0.029
bacak	umi	pantolon	3	6	34	0.029
bacak	umi	ağda	2	7	31	0.019
bacak	umi	diz	2	7	31	0.019
bacak	umi	sütun	2	7	31	0.019
bacak	umi	ten	2	7	31	0.019
bacak	umi	alçı	1	8	27	0.01
bacak	umi	ağrı	1	8	27	0.01
bacak	umi	baldır	1	8	27	0.01
bacak	umi	boy	1	8	27	0.01
bacak	umi	canlı	1	8	27	0.01
bacak	umi	görsellik	1	8	27	0.01
bacak	umi	göğüs	1	8	27	0.01
bacak	umi	ince	1	8	27	0.01
bacak	umi	insan	1	8	27	0.01
bacak	umi	kalınlık	1	8	27	0.01
bacak	umi	kilo	1	8	27	0.01
bacak	umi	koşmak	1	8	27	0.01
bacak	umi	koşu	1	8	27	0.01
bacak	umi	kıl	1	8	27	0.01
bacak	umi	sırt	1	8	27	0.01
bacak	umi	taşıyıcı	1	8	27	0.01
bacak	umi	ten rengi	1	8	27	0.01
bacak	umi	top	1	8	27	0.01
bacak	umi	tüy	1	8	27	0.01
bacak	umi	uzuv	1	8	27	0.01
bacak	umi	varis	1	8	27	0.01
bacak	umi	yasak	1	8	27	0.01
bacak	umi	yaz	1	8	27	0.01
bacak	umi	yürüyüş	1	8	27	0.01
bacak	umi	çekici	1	8	27	0.01
bacak	umi	örümcek	1	8	27	0.01
bacak	umi	şort	1	8	27	0.01
balık	onl	deniz	8	1	29	0.154
balık	onl	su	6	2	28	0.115
balık	onl	rakı	5	3	27	0.096
balık	onl	olta	4	4	26	0.077
balık	onl	burç	3	5	25	0.058
balık	onl	somon	2	6	24	0.038
balık	onl	zeka	2	6	24	0.038
balık	onl	Ayhan	1	7	22	0.019
balık	onl	Aykun	1	7	22	0.019
balık	onl	Japon	1	7	22	0.019
balık	onl	Japon balığı	1	7	22	0.019
balık	onl	ablam	1	7	22	0.019
balık	onl	ada	1	7	22	0.019
balık	onl	alık	1	7	22	0.019
balık	onl	ağ	1	7	22	0.019
balık	onl	göz	1	7	22	0.019
balık	onl	hafıza	1	7	22	0.019
balık	onl	istavrit	1	7	22	0.019
balık	onl	kalamar	1	7	22	0.019
balık	onl	kısmet	1	7	22	0.019
balık	onl	limon	1	7	22	0.019
balık	onl	meze	1	7	22	0.019
balık	onl	pul	1	7	22	0.019
balık	onl	sazan	1	7	22	0.019
balık	onl	sırtı	1	7	22	0.019
balık	onl	tutmak	1	7	22	0.019
balık	onl	yemek	1	7	22	0.019
balık	onl	çinekop	1	7	22	0.019
balık	onl	özgür	1	7	22	0.019
balık	tem	deniz	17	1	39	0.17
balık	tem	hamsi	11	2	38	0.11
balık	tem	kılçık	6	3	37	0.06
balık	tem	burç	5	4	36	0.05
balık	tem	koku	5	4	36	0.05
balık	tem	yemek	5	4	36	0.05
balık	tem	olta	4	5	33	0.04
balık	tem	rakı	4	5	33	0.04
balık	tem	su	4	5	33	0.04
balık	tem	ızgara	4	5	33	0.04
balık	tem	boğaz	3	6	29	0.03
balık	tem	ekmek	2	7	28	0.02
balık	tem	kayık	2	7	28	0.02
balık	tem	limon	2	7	28	0.02
balık	tem	palamut	2	7	28	0.02
balık	tem	alabalık	1	8	24	0.01
balık	tem	et	1	8	24	0.01
balık	tem	göl	1	8	24	0.01
balık	tem	kalamar	1	8	24	0.01
balık	tem	lezzet	1	8	24	0.01
balık	tem	lüfer	1	8	24	0.01
balık	tem	mangal	1	8	24	0.01
balık	tem	mercan	1	8	24	0.01
balık	tem	mutluluk	1	8	24	0.01
balık	tem	sahil	1	8	24	0.01
balık	tem	salata	1	8	24	0.01
balık	tem	sazan	1	8	24	0.01
balık	tem	tekir	1	8	24	0.01
balık	tem	ton	1	8	24	0.01
balık	tem	uskumru	1	8	24	0.01
balık	tem	uğur	1	8	24	0.01
balık	tem	yem	1	8	24	0.01
balık	tem	yumuşak	1	8	24	0.01
balık	tem	yunus	1	8	24	0.01
balık	tem	yüzgeç	1	8	24	0.01
balık	tem	yüzmek	1	8	24	0.01
balık	tem	zıpkın	1	8	24	0.01
balık	tem	çipura	1	8	24	0.01
balık	tem	şans	1	8	24	0.01
balık	umi	deniz	26	1	45	0.248
balık	umi	rakı	10	2	44	0.095
balık	umi	burç	6	3	43	0.057
balık	umi	su	6	3	43	0.057
balık	umi	akvaryum	3	4	41	0.029
balık	umi	olta	3	4	41	0.029
balık	umi	yemek	3	4	41	0.029
balık	umi	Nemo	2	5	38	0.019
balık	umi	duygusallık	2	5	38	0.019
balık	umi	ekmek	2	5	38	0.019
balık	umi	hamsi	2	5	38	0.019
balık	umi	koku	2	5	38	0.019
balık	umi	kısmet	2	5	38	0.019
balık	umi	limon	2	5	38	0.019
balık	umi	lüfer	2	5	38	0.019
balık	umi	roka	2	5	38	0.019
balık	umi	yüzmek	2	5	38	0.019
balık	umi	B12 vitamini	1	6	28	0.01
balık	umi	alık	1	6	28	0.01
balık	umi	aptallık	1	6	28	0.01
balık	umi	açlık	1	6	28	0.01
balık	umi	ağ	1	6	28	0.01
balık	umi	beyinsiz	1	6	28	0.01
balık	umi	göz	1	6	28	0.01
balık	umi	gülümseme	1	6	28	0.01
balık	umi	huzur	1	6	28	0.01
balık	umi	kuş	1	6	28	0.01
balık	umi	kılçık	1	6	28	0.01
balık	umi	kız	1	6	28	0.01
balık	umi	levrek	1	6	28	0.01
balık	umi	lezzet	1	6	28	0.01
balık	umi	lokanta	1	6	28	0.01
balık	umi	marul	1	6	28	0.01
balık	umi	meze	1	6	28	0.01
balık	umi	okyanus	1	6	28	0.01
balık	umi	omega-3	1	6	28	0.01
balık	umi	pul	1	6	28	0.01
balık	umi	saf	1	6	28	0.01
balık	umi	somon	1	6	28	0.01
balık	umi	sushi	1	6	28	0.01
balık	umi	sürü	1	6	28	0.01
balık	umi	unutkan	1	6	28	0.01
balık	umi	yüzgeç	1	6	28	0.01
balık	umi	çipura	1	6	28	0.01
balık	umi	ızgara	1	6	28	0.01
barınak	onl	hayvan	13	1	16	0.25
barınak	onl	ev	12	2	15	0.231
barınak	onl	köpek	11	3	14	0.212
barınak	onl	gecekondu	2	4	13	0.038
barınak	onl	sığınak	2	4	13	0.038
barınak	onl	yağmur	2	4	13	0.038
barınak	onl	 ev	1	5	10	0.019
barınak	onl	ayı	1	5	10	0.019
barınak	onl	eziyet	1	5	10	0.019
barınak	onl	hayvan barınağı	1	5	10	0.019
barınak	onl	kedi	1	5	10	0.019
barınak	onl	sığınmak	1	5	10	0.019
barınak	onl	yavru kopek	1	5	10	0.019
barınak	onl	yaşam	1	5	10	0.019
barınak	onl	yuva	1	5	10	0.019
barınak	onl	çaresizlik	1	5	10	0.019
barınak	tem	sığınak	31	1	20	0.31
barınak	tem	ev	28	2	19	0.28
barınak	tem	kulübe	8	3	18	0.08
barınak	tem	çadır	5	4	17	0.05
barınak	tem	baraka	4	5	16	0.04
barınak	tem	koruyucu	4	5	16	0.04
barınak	tem	orman	3	6	14	0.03
barınak	tem	yağmur	3	6	14	0.03
barınak	tem	mağara	2	7	12	0.02
barınak	tem	tahta	2	7	12	0.02
barınak	tem	deprem	1	8	10	0.01
barınak	tem	destek	1	8	10	0.01
barınak	tem	dizi	1	8	10	0.01
barınak	tem	in	1	8	10	0.01
barınak	tem	kadın	1	8	10	0.01
barınak	tem	kuytu	1	8	10	0.01
barınak	tem	köhne	1	8	10	0.01
barınak	tem	savaş	1	8	10	0.01
barınak	tem	yazlık	1	8	10	0.01
barınak	tem	İlk Çağ	1	8	10	0.01
barınak	umi	köpek	28	1	30	0.267
barınak	umi	ev	23	2	29	0.219
barınak	umi	hayvan	20	3	28	0.19
barınak	umi	yuva	5	4	27	0.048
barınak	umi	evlilik	2	5	26	0.019
barınak	umi	kulübe	2	5	26	0.019
barınak	umi	küçük	2	5	26	0.019
barınak	umi	cami	1	6	23	0.01
barınak	umi	fakir	1	6	23	0.01
barınak	umi	gereksinim	1	6	23	0.01
barınak	umi	güven	1	6	23	0.01
barınak	umi	hayvanlar	1	6	23	0.01
barınak	umi	in	1	6	23	0.01
barınak	umi	kalınacak yer	1	6	23	0.01
barınak	umi	korku	1	6	23	0.01
barınak	umi	koruma	1	6	23	0.01
barınak	umi	koruyucu	1	6	23	0.01
barınak	umi	kurtuluş	1	6	23	0.01
barınak	umi	sağlık	1	6	23	0.01
barınak	umi	sıcak	1	6	23	0.01
barınak	umi	sıcaklık	1	6	23	0.01
barınak	umi	sığınak	1	6	23	0.01
barınak	umi	sığınma ihtiyacı	1	6	23	0.01
barınak	umi	sığınmak	1	6	23	0.01
barınak	umi	tahta	1	6	23	0.01
barınak	umi	tapınak	1	6	23	0.01
barınak	umi	terkedilmişlik	1	6	23	0.01
barınak	umi	yardımlaşma	1	6	23	0.01
barınak	umi	yokluk	1	6	23	0.01
barınak	umi	yurt	1	6	23	0.01
başıboş	onl	köpek	8	1	22	0.154
başıboş	onl	serseri	7	2	21	0.135
başıboş	onl	yalnız	7	2	21	0.135
başıboş	onl	aylak	5	3	19	0.096
başıboş	onl	avare	3	4	18	0.058
başıboş	onl	serbest	3	4	18	0.058
başıboş	onl	gezmek	2	5	16	0.038
başıboş	onl	hayvan	2	5	16	0.038
başıboş	onl	işsiz	2	5	16	0.038
başıboş	onl	amaçsız	1	6	13	0.019
başıboş	onl	aylaklık	1	6	13	0.019
başıboş	onl	bekar	1	6	13	0.019
başıboş	onl	boş	1	6	13	0.019
başıboş	onl	insan	1	6	13	0.019
başıboş	onl	ipsiz sapsız	1	6	13	0.019
başıboş	onl	issiz	1	6	13	0.019
başıboş	onl	kopek	1	6	13	0.019
başıboş	onl	korkusuz	1	6	13	0.019
başıboş	onl	tasma	1	6	13	0.019
başıboş	onl	uzay	1	6	13	0.019
başıboş	onl	çocuk	1	6	13	0.019
başıboş	onl	özgürlük	1	6	13	0.019
başıboş	tem	serseri	15	1	39	0.15
başıboş	tem	köpek	14	2	38	0.14
başıboş	tem	avare	9	3	37	0.09
başıboş	tem	işsiz	9	3	37	0.09
başıboş	tem	aylak	8	4	35	0.08
başıboş	tem	serbest	6	5	34	0.06
başıboş	tem	kimsesiz	3	6	33	0.03
başıboş	tem	rahat	3	6	33	0.03
başıboş	tem	ipsiz	2	7	31	0.02
başıboş	tem	tehlike	2	7	31	0.02
başıboş	tem	akılsız	1	8	29	0.01
başıboş	tem	bağlı	1	8	29	0.01
başıboş	tem	derbeder	1	8	29	0.01
başıboş	tem	divane	1	8	29	0.01
başıboş	tem	düşünür	1	8	29	0.01
başıboş	tem	gençlik	1	8	29	0.01
başıboş	tem	ilham	1	8	29	0.01
başıboş	tem	insan	1	8	29	0.01
başıboş	tem	it	1	8	29	0.01
başıboş	tem	kedi	1	8	29	0.01
başıboş	tem	kız	1	8	29	0.01
başıboş	tem	mutluluk	1	8	29	0.01
başıboş	tem	poşet	1	8	29	0.01
başıboş	tem	saf	1	8	29	0.01
başıboş	tem	sahipsiz	1	8	29	0.01
başıboş	tem	sersefil	1	8	29	0.01
başıboş	tem	sokak	1	8	29	0.01
başıboş	tem	sokak çocuğu	1	8	29	0.01
başıboş	tem	soytarı	1	8	29	0.01
başıboş	tem	sürü	1	8	29	0.01
başıboş	tem	sıkıcı	1	8	29	0.01
başıboş	tem	tatil	1	8	29	0.01
başıboş	tem	tembel	1	8	29	0.01
başıboş	tem	tinerci	1	8	29	0.01
başıboş	tem	yalnız	1	8	29	0.01
başıboş	tem	çöl	1	8	29	0.01
başıboş	tem	çöp	1	8	29	0.01
başıboş	tem	özgür	1	8	29	0.01
başıboş	tem	öğrencilik	1	8	29	0.01
başıboş	umi	köpek	12	1	45	0.114
başıboş	umi	özgür	9	2	44	0.086
başıboş	umi	işsiz	8	3	43	0.076
başıboş	umi	aylak	7	4	42	0.067
başıboş	umi	avare	6	5	41	0.057
başıboş	umi	serbest	5	6	40	0.048
başıboş	umi	serseri	5	6	40	0.048
başıboş	umi	gezmek	3	7	38	0.029
başıboş	umi	hayvan	3	7	38	0.029
başıboş	umi	yalnız	3	7	38	0.029
başıboş	umi	?	2	8	35	0.019
başıboş	umi	adam	2	8	35	0.019
başıboş	umi	amaçsız	2	8	35	0.019
başıboş	umi	dolaşmak	2	8	35	0.019
başıboş	umi	insan	2	8	35	0.019
başıboş	umi	kimsesiz	2	8	35	0.019
başıboş	umi	rahat	2	8	35	0.019
başıboş	umi	sahipsiz	2	8	35	0.019
başıboş	umi	çocuk	2	8	35	0.019
başıboş	umi	arsa	1	9	26	0.01
başıboş	umi	başına buyruk	1	9	26	0.01
başıboş	umi	boğa	1	9	26	0.01
başıboş	umi	deli	1	9	26	0.01
başıboş	umi	erkek	1	9	26	0.01
başıboş	umi	haylaz	1	9	26	0.01
başıboş	umi	hergele	1	9	26	0.01
başıboş	umi	işsizlik	1	9	26	0.01
başıboş	umi	kayıp	1	9	26	0.01
başıboş	umi	kayıp hayat	1	9	26	0.01
başıboş	umi	koyun	1	9	26	0.01
başıboş	umi	pespaye	1	9	26	0.01
başıboş	umi	plaj	1	9	26	0.01
başıboş	umi	rahatlık	1	9	26	0.01
başıboş	umi	sakin	1	9	26	0.01
başıboş	umi	sandalye	1	9	26	0.01
başıboş	umi	sokak	1	9	26	0.01
başıboş	umi	sokaklar	1	9	26	0.01
başıboş	umi	sorumluluksuz	1	9	26	0.01
başıboş	umi	sorumsuz	1	9	26	0.01
başıboş	umi	tasma	1	9	26	0.01
başıboş	umi	tek	1	9	26	0.01
başıboş	umi	zamansız	1	9	26	0.01
başıboş	umi	zayıflık	1	9	26	0.01
başıboş	umi	çulsuz	1	9	26	0.01
başıboş	umi	çöplük	1	9	26	0.01
belge	onl	kağıt	8	1	24	0.154
belge	onl	imza	7	2	23	0.135
belge	onl	dosya	5	3	22	0.096
belge	onl	kanıt	5	3	22	0.096
belge	onl	doküman	3	4	20	0.058
belge	onl	resmi	3	4	20	0.058
belge	onl	evrak	2	5	18	0.038
belge	onl	resmiyet	2	5	18	0.038
belge	onl	öğrenci	2	5	18	0.038
belge	onl	belgesel	1	6	15	0.019
belge	onl	devlet	1	6	15	0.019
belge	onl	imzalamak	1	6	15	0.019
belge	onl	karne	1	6	15	0.019
belge	onl	kurum	1	6	15	0.019
belge	onl	kız	1	6	15	0.019
belge	onl	nüfus cüzdanı	1	6	15	0.019
belge	onl	okul	1	6	15	0.019
belge	onl	onay	1	6	15	0.019
belge	onl	rapor	1	6	15	0.019
belge	onl	takdir	1	6	15	0.019
belge	onl	talep	1	6	15	0.019
belge	onl	yazı	1	6	15	0.019
belge	onl	ödev	1	6	15	0.019
belge	onl	önemli	1	6	15	0.019
belge	tem	kağıt	23	1	43	0.23
belge	tem	bürokrasi	8	2	42	0.08
belge	tem	evrak	8	2	42	0.08
belge	tem	imza	6	3	40	0.06
belge	tem	resmiyet	6	3	40	0.06
belge	tem	dosya	3	4	38	0.03
belge	tem	kanıt	3	4	38	0.03
belge	tem	damga	2	5	36	0.02
belge	tem	doküman	2	5	36	0.02
belge	tem	fatura	2	5	36	0.02
belge	tem	okul	2	5	36	0.02
belge	tem	sıkıntı	2	5	36	0.02
belge	tem	yazı	2	5	36	0.02
belge	tem	öğrenci	2	5	36	0.02
belge	tem	ataç	1	6	29	0.01
belge	tem	bilgi	1	6	29	0.01
belge	tem	bilgisayar	1	6	29	0.01
belge	tem	burs	1	6	29	0.01
belge	tem	ciddiyet	1	6	29	0.01
belge	tem	devlet	1	6	29	0.01
belge	tem	dilekçe	1	6	29	0.01
belge	tem	diploma	1	6	29	0.01
belge	tem	formalite	1	6	29	0.01
belge	tem	gerekli	1	6	29	0.01
belge	tem	gizli	1	6	29	0.01
belge	tem	idari	1	6	29	0.01
belge	tem	ikametgah	1	6	29	0.01
belge	tem	ispat	1	6	29	0.01
belge	tem	kaynak	1	6	29	0.01
belge	tem	keskinlik	1	6	29	0.01
belge	tem	kuyruk	1	6	29	0.01
belge	tem	mühür	1	6	29	0.01
belge	tem	not	1	6	29	0.01
belge	tem	polis	1	6	29	0.01
belge	tem	problem	1	6	29	0.01
belge	tem	sayfa	1	6	29	0.01
belge	tem	senet	1	6	29	0.01
belge	tem	sıkıcı	1	6	29	0.01
belge	tem	tapu	1	6	29	0.01
belge	tem	tasdikname	1	6	29	0.01
belge	tem	toz	1	6	29	0.01
belge	tem	zorluk	1	6	29	0.01
belge	tem	önemli	1	6	29	0.01
belge	umi	imza	16	1	40	0.152
belge	umi	kanıt	12	2	39	0.114
belge	umi	dosya	8	3	38	0.076
belge	umi	kağıt	8	3	38	0.076
belge	umi	resmiyet	6	4	36	0.057
belge	umi	okul	5	5	35	0.048
belge	umi	devlet	4	6	34	0.038
belge	umi	evrak	4	6	34	0.038
belge	umi	resmi	3	7	32	0.029
belge	umi	?	2	8	31	0.019
belge	umi	delil	2	8	31	0.019
belge	umi	doküman	2	8	31	0.019
belge	umi	karne	2	8	31	0.019
belge	umi	kimlik	2	8	31	0.019
belge	umi	sorumluluk	2	8	31	0.019
belge	umi	tutanak	2	8	31	0.019
belge	umi	yazı	2	8	31	0.019
belge	umi	bilgi	1	9	23	0.01
belge	umi	bürokrasi	1	9	23	0.01
belge	umi	dilekçe	1	9	23	0.01
belge	umi	formalite	1	9	23	0.01
belge	umi	gurur	1	9	23	0.01
belge	umi	gösterge	1	9	23	0.01
belge	umi	hukuk	1	9	23	0.01
belge	umi	idari yazışma	1	9	23	0.01
belge	umi	işlem	1	9	23	0.01
belge	umi	kağıtlar	1	9	23	0.01
belge	umi	kitap	1	9	23	0.01
belge	umi	lazım	1	9	23	0.01
belge	umi	muhasebe	1	9	23	0.01
belge	umi	murat belge	1	9	23	0.01
belge	umi	mülakat	1	9	23	0.01
belge	umi	onay	1	9	23	0.01
belge	umi	sözleşme	1	9	23	0.01
belge	umi	talep	1	9	23	0.01
belge	umi	teminat	1	9	23	0.01
belge	umi	vize	1	9	23	0.01
belge	umi	önemli	1	9	23	0.01
belge	umi	öğrenci	1	9	23	0.01
belge	umi	öğrenci işleri	1	9	23	0.01
bilişim	onl	teknoloji	19	1	16	0.365
bilişim	onl	bilgisayar	11	2	15	0.212
bilişim	onl	gelişim	5	3	14	0.096
bilişim	onl	bilim	3	4	13	0.058
bilişim	onl	suç	2	5	12	0.038
bilişim	onl	İnternet	2	5	12	0.038
bilişim	onl	?	1	6	10	0.019
bilişim	onl	ağ	1	6	10	0.019
bilişim	onl	beyin	1	6	10	0.019
bilişim	onl	bilgi	1	6	10	0.019
bilişim	onl	bilişsel	1	6	10	0.019
bilişim	onl	deney	1	6	10	0.019
bilişim	onl	elektronik	1	6	10	0.019
bilişim	onl	görgü	1	6	10	0.019
bilişim	onl	müze	1	6	10	0.019
bilişim	onl	teknisyen	1	6	10	0.019
bilişim	tem	bilgisayar	23	1	15	0.256
bilişim	tem	fuar	22	2	14	0.244
bilişim	tem	teknoloji	10	3	13	0.111
bilişim	tem	bilgi	8	4	12	0.089
bilişim	tem	İnternet	8	4	12	0.089
bilişim	tem	iletişim	4	5	10	0.044
bilişim	tem	yönetim	4	5	10	0.044
bilişim	tem	sistem	3	6	8	0.033
bilişim	tem	sektör	2	7	7	0.022
bilişim	tem	bilim	1	8	6	0.011
bilişim	tem	iş	1	8	6	0.011
bilişim	tem	karmaşa	1	8	6	0.011
bilişim	tem	kompüter	1	8	6	0.011
bilişim	tem	telefon	1	8	6	0.011
bilişim	tem	ulaşım	1	8	6	0.011
bilişim	umi	teknoloji	29	1	34	0.276
bilişim	umi	bilgisayar	20	2	33	0.19
bilişim	umi	bilim	8	3	32	0.076
bilişim	umi	?	6	4	31	0.057
bilişim	umi	İnternet	4	5	30	0.038
bilişim	umi	fuar	3	6	29	0.029
bilişim	umi	psikoloji	3	6	29	0.029
bilişim	umi	suç	3	6	29	0.029
bilişim	umi	bilgi	2	7	26	0.019
bilişim	umi	iletişim	2	7	26	0.019
bilişim	umi	sistem	2	7	26	0.019
bilişim	umi	Teknosa	1	8	23	0.01
bilişim	umi	akıl	1	8	23	0.01
bilişim	umi	alışım	1	8	23	0.01
bilişim	umi	atom	1	8	23	0.01
bilişim	umi	beyin	1	8	23	0.01
bilişim	umi	bilişsel	1	8	23	0.01
bilişim	umi	düşünce	1	8	23	0.01
bilişim	umi	etkileşim	1	8	23	0.01
bilişim	umi	eğitim	1	8	23	0.01
bilişim	umi	gelişim	1	8	23	0.01
bilişim	umi	istihbarat	1	8	23	0.01
bilişim	umi	iş	1	8	23	0.01
bilişim	umi	işletme	1	8	23	0.01
bilişim	umi	kimya	1	8	23	0.01
bilişim	umi	laboratuvar	1	8	23	0.01
bilişim	umi	mantık	1	8	23	0.01
bilişim	umi	sosyal medya	1	8	23	0.01
bilişim	umi	uygulama	1	8	23	0.01
bilişim	umi	yapay zeka	1	8	23	0.01
bilişim	umi	zamane	1	8	23	0.01
bilişim	umi	zeka	1	8	23	0.01
bilişim	umi	zihin	1	8	23	0.01
bilişim	umi	çağ	1	8	23	0.01
boğa	onl	burç	25	1	16	0.481
boğa	onl	Kadıköy	3	2	15	0.058
boğa	onl	hayvan	3	2	15	0.058
boğa	onl	kırmızı	3	2	15	0.058
boğa	onl	İspanya	3	2	15	0.058
boğa	onl	aslan	2	3	11	0.038
boğa	onl	kızgın	2	3	11	0.038
boğa	onl	kızgınlık	2	3	11	0.038
boğa	onl	yılan	2	3	11	0.038
boğa	onl	boynuz	1	4	7	0.019
boğa	onl	güreş	1	4	7	0.019
boğa	onl	koç	1	4	7	0.019
boğa	onl	matador	1	4	7	0.019
boğa	onl	pelerin	1	4	7	0.019
boğa	onl	yarış	1	4	7	0.019
boğa	onl	öfke	1	4	7	0.019
boğa	tem	burç	23	1	21	0.23
boğa	tem	güreş	19	2	20	0.19
boğa	tem	kırmızı	17	3	19	0.17
boğa	tem	arena	9	4	18	0.09
boğa	tem	boynuz	9	4	18	0.09
boğa	tem	hayvan	4	5	16	0.04
boğa	tem	kaçmak	2	6	15	0.02
boğa	tem	koç	2	6	15	0.02
boğa	tem	siyah	2	6	15	0.02
boğa	tem	öküz	2	6	15	0.02
